conversation_id_str,created_at,favorite_count,full_text,full_text_comments,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Unnamed: 16,Stance,Explanation
2.0007288332180152e+18,2025-12-16T05:46:30.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,@P3gEl Maaf ya makcik... Orang satu itu memang dungu tak ada otak,2.000804709352006e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/RSudharmad14290/status/2000804709352006006,1.66802110973073e+18,RSudharmad14290,,Oppose,"The comment strongly criticizes the person mentioned in the tweet, calling them foolish and lacking intelligence. This aligns the commenter against the stance implied in the tweet."
2.0007288332180152e+18,2025-12-17T09:56:06.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,"@P3gEl Sebaiknya Mendagri Tito harus segera minta maaf kpd Negara Malaysia atas pernyataannya yg tdk ber-Etika, tdk sepantasnya mem-Banding2kan pemberian bantuan dari Malaysia.
Ucapannya bersikap sombong karena Indonesian merasa lebih mampu. Rakyat 🇮🇩 yg Kecewa.",2.001229908991992e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/ara_sofyan/status/2001229908991992077,1.678403678959485e+18,ara_sofyan,,Oppose,"The comment opposes the Indonesian minister (Tito) by criticizing his statement as unethical, arrogant, and as an act of comparing aid from Malaysia. The user demands an apology to Malaysia and expresses disappointment from the Indonesian public, clearly taking a stance against the minister’s remarks."
2.0007288332180152e+18,2025-12-17T13:09:52.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,"@P3gEl Sbgai warga +62 kita malu, dibantu ga tau diri , bencana level nasional dianggap bjasa aja. Ga tau saudara di sumatra gmna nantinya, mau keeja apa, bsok makan apa. Dan gamna skolahnya, kalau 3 bulan ini dan ke depan kondisinya masih sama. Belm lgi mau lebaran,",2.001278675183182e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/Eleksemangat/status/2001278675183181991,1.8390577548095767e+18,Eleksemangat,,Support,"The comment expresses shame and disappointment from an Indonesian perspective, agreeing with the tweet's implied criticism that Indonesian officials undervalue Malaysia's aid, while also highlighting ongoing local suffering."
2.0007288332180152e+18,2025-12-16T12:53:21.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,@P3gEl @ggakenna Mampus......EMG Indon negra miskin ga tau diri . 😒👎 @prabowo @Gerindra @kemendagri,2.000912128262484e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/Ginakyo2/status/2000912128262484068,1.6051418435448013e+18,Ginakyo2,,Oppose,"The comment expresses strong hostility and condescension toward Indonesia, calling it a poor, ungrateful country and using derogatory language. This clearly opposes the implied criticism in the tweet and takes an aggressive stance against Indonesia."
2.0007288332180152e+18,2025-12-16T06:27:16.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,@P3gEl Viralkan buk😭😭😭 kami warganya pun cukup muak,2.000814968195965e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/tirexRi/status/2000814968195965084,1.4311025028422328e+18,tirexRi,,Support,"The comment supports the tweet by expressing a desire to ""viralkan"" (make viral) the issue and stating that the commenter, as a citizen, is also ""muak"" (fed up), aligning with the tweet’s criticism of the minister’s dismissive attitude."
2.0007288332180152e+18,2025-12-16T08:50:22.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,@P3gEl Makin runyam negara ini akibat statement pejabat tinggi yg selalu bikin blunder.. apakah @prabowo msh ga mau pecat menteri model begini? Jgn sampai negara tetangga ngambek dan ga mau investasi di negara ini,2.0008509824530432e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/IreneLim177/status/2000850982453043238,299655411.0,IreneLim177,,Support,"The comment supports the tweet’s implied criticism of the Indonesian minister’s statement, expressing frustration that senior officials’ blunders worsen the situation. It also calls for President Prabowo to dismiss such ministers, showing alignment with the tweet’s negative view."
2.0007288332180152e+18,2025-12-16T08:40:43.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,"@P3gEl Emg gemblung indonesia, pemerintahnya, prabowo, dpr semua dah pokoknya 💩",2.0008485534561e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/agus168_/status/2000848553456099686,165047970.0,agus168_,,Oppose,"The comment expresses strong negative sentiment toward the Indonesian government, including Prabowo and the DPR, using an insulting emoji (💩). This directly opposes the tweet’s implied criticism of the Malaysian official’s anger, instead framing Indonesia as foolish."
2.0007288332180152e+18,2025-12-16T10:08:10.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,@P3gEl Iya Toti karnaval pimpinan @kemendagri,2.00087056028971e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/PenuhKasus/status/2000870560289710181,868421017.0,PenuhKasus,,Mixed,"The comment appears to dismiss or trivialize the issue by referring to “Toti karnaval” (likely a sarcastic or mocking reference), implying the minister’s response is a spectacle rather than serious, while also tagging the relevant ministry. This suggests a mix of slight derision toward the tweet’s concern and indirect engagement."
2.0007288332180152e+18,2025-12-16T05:57:09.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,@P3gEl Mentri2 indonesia sampe bossnya memang ga ada otak..,2.000807388111389e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/_ndiik/status/2000807388111388830,489523591.0,_ndiik,,Oppose,"The comment expresses strong disapproval of Indonesian ministers, calling them ""brainless,"" which directly opposes the implied criticism in the tweet."
2.0007288332180152e+18,2025-12-16T07:38:29.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,@P3gEl Saya sebagai rakyat Indonesia mendukung statement Anda.,2.000832891279045e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/AdiX404/status/2000832891279044996,1.3229720219872666e+18,AdiX404,,Support,"The comment explicitly states that the user, as an Indonesian citizen, supports the statement made by the tweet’s author (@P3gEl), which aligns with the sentiment of the original tweet."
2.0007288332180152e+18,2025-12-16T11:57:13.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,"@P3gEl Pejabat2 negeri ini malah bikin malu rakyat Indonesia, negara tetangga niat baik mau bantu malah di sepelekan, anj emang si titot",2.0008980045728973e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/AntarticaSnowWW/status/2000898004572897556,1.621109760266494e+18,AntarticaSnowWW,,Oppose,"The comment expresses anger and embarrassment, criticizing Indonesian officials (specifically “Toti” or “titot”) for belittling Malaysia’s aid, which aligns with opposing the tweet’s referenced action. The tone is negative and dismissive toward the Indonesian minister, indicating opposition to the behavior described."
2.0007288332180152e+18,2025-12-16T09:46:54.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,@P3gEl Memang pejabat negara ini otaknya sdh ga beres.,2.000865209372828e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/djonnyrg/status/2000865209372828083,42871572.0,djonnyrg,,Support,"The comment backs the tweet’s implied criticism of the Indonesian minister’s dismissive attitude toward Malaysia’s aid. It expresses anger and disapproval toward Indonesian officials, aligning with the tweet’s negative portrayal."
2.0007288332180152e+18,2025-12-16T06:02:38.000Z,0.0,Anggota dewan Malaysia marah bantuan dari negaranya dianggap sebelah mata oleh seorang menteri dari Indonesia Toti kayaknya maksudnya https://t.co/n1dJWaVK35,"@P3gEl Entahlah kenapa Indonesia ini, kenapa hal baik malah dijadikan masalah???.. 🤬",2.0008087681925696e+18,,P3gEl,in,,0.0,0.0,0.0,https://x.com/DeMasberto/status/2000808768192569749,1.8501984825960284e+18,DeMasberto,,Support,"The comment expresses confusion and anger that a positive thing (aid) is being turned into a problem, which aligns with and reinforces the tweet’s portrayal of the Malaysian minister’s frustration. The use of an angry emoji further indicates strong support for the tweet’s perspective."
2.0005263478739927e+18,Mon Dec 15 11:20:23 +0000 2025,259.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Penjilat semua mereka itu !,2.0005263478739927e+18,https://pbs.twimg.com/amplify_video_thumb/2000526218576453632/img/cmgBa3lnqPZxvvDL.jpg,,in,,27.0,111.0,85.0,https://x.com/undefined/status/2000526347873992774,1.1583558195129915e+18,,,Oppose,"The comment expresses strong disapproval and contempt toward the individuals mentioned in the tweet, calling them “sycophants” (“penjilat”) and dismissing them entirely, which indicates opposition to the stance or actions described."
2.0005263478739927e+18,2025-12-15T14:41:19.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom mana sempat keburu telat,2.0005769124612915e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/mnyublimkeudara/status/2000576912461291556,1.1072803764712817e+18,mnyublimkeudara,,Mixed,"The comment expresses skepticism or cynicism about the government's actions being timely (""mana sempat keburu telat"" — ""no time, too late""). This suggests a critical or oppositional stance toward the claimed decisive measures, but the tone is not explicitly supportive or fully neutral, leading to a mixed classification."
2.000656760093209e+18,2025-12-15T19:58:36.000Z,38.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,"New data from the Reagan National Defense Survey shows strong consensus across the country: Americans want the United States to lead—and to remain militarily superior.

Ronald Reagan Institute Director @RogerZakheim  joined @MarkLevinShow to discuss why the survey debunks https://t.co/cfESnxBtuK",2.000656760093209e+18,https://pbs.twimg.com/amplify_video_thumb/2000656602643206146/img/NLg8NW64iV0xhERV.jpg,,en,,3.0,4.0,10.0,https://x.com/ReaganInstitute/status/2000656760093208971,1.0173799410952232e+18,ReaganInstitute,,Neutral,"The comment discusses a U.S. defense survey and American military leadership, which is unrelated to the tweet about Indonesia’s Minister of Forestry taking action against forestry companies. There is no expressed stance toward the tweet’s content."
2.0005263478739927e+18,2025-12-15T12:23:57.000Z,9.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom 22 ini yg area kecil atau yg pengelola area2 besarnya(yg sudah berubah fungsi atau sudah gundul lahannya)?,2.0005423412922903e+18,,NarasiNewsroom,in,,0.0,0.0,2.0,https://x.com/odyyodisini/status/2000542341292290448,1.6680902573746094e+18,odyyodisini,,Neutral,"The comment asks a clarifying question about the scope of the action mentioned in the tweet (whether it concerns small or large forest management areas and their land conditions). It does not express support, opposition, or a clear opinion toward the statement or actions of the Minister of Forestry."
2.0005263478739927e+18,2025-12-15T13:20:40.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Pemiliknya dituntut ga?,2.0005566160565169e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/ajinovianto/status/2000556616056516761,85835402.0,ajinovianto,,Mixed,"The comment does not clearly support or oppose the tweet’s content but questions whether the owners of the companies mentioned are being prosecuted. This suggests a critical or skeptical stance toward the government’s actions, without outright opposition or support."
2.0005263478739927e+18,2025-12-15T12:42:37.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Telat juliii telaaatttttt,2.000547042163352e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/bubblezgem/status/2000547042163351802,2690023773.0,bubblezgem,,Mixed,"The comment (""Telat juliii telaaatttttt"") expresses frustration or criticism that the minister’s action was too late, which implies opposition to the timing or effectiveness of the statement. However, the comment does not directly support or oppose the overall content of the tweet, and the tone suggests dissatisfaction without clear alignment. Thus, the stance is mixed."
2.0005263478739927e+18,2025-12-16T06:38:01.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Omon omon,2.000817673501074e+18,,NarasiNewsroom,en,,0.0,0.0,0.0,https://x.com/priatnd/status/2000817673501073898,1.198413327329706e+18,priatnd,,Mixed,"The comment ""Omon omon"" is a colloquial Indonesian expression that typically conveys skepticism, disbelief, or mockery toward something that seems exaggerated or untrustworthy. The tone suggests doubt or dismissal of the news, leaning towards opposition, but without a clear or strong direct stance, it remains slightly ambiguous. Hence, the stance is classified as mixed."
2.0005263478739927e+18,2025-12-15T12:56:32.000Z,1.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom @RajaJuliAntoni Lo ga bisa kerja ? Ampe presiden @prabowo  ngasih tau apa yg Lo mesti kerjain... Mundurlah kalo masih ada tersisa sedikit rasa malu.,2.0005505437906785e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/MakaryoSugeng/status/2000550543790678308,1.6060814623859057e+18,MakaryoSugeng,,Oppose,"The comment strongly criticizes Raja Juli Antoni, suggesting he cannot do his job and needs instructions from President Prabowo. It also tells him to resign if he has any shame, indicating clear opposition to his performance and stance against him."
2.0005263478739927e+18,2025-12-16T08:44:22.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Yakin..??? Ini orang psi loh...,2.0008494689552225e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/ArjayaDirja/status/2000849468955222251,1.6859249994825236e+18,ArjayaDirja,,Neutral,"The comment expresses skepticism (""Yakin..???"") and references the person’s political affiliation (""orang psi""), but does not clearly support or oppose the tweet’s content. It questions credibility without taking a direct stance."
2.0005263478739927e+18,2025-12-15T23:48:36.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom 22 perush apa?,2.0007146421975409e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/August_9/status/2000714642197540903,40016292.0,August_9,,Neutral,"The comment simply asks for clarification on the number of companies mentioned (""22 perush apa?""), without expressing any support or opposition toward the tweet's content."
2.0005263478739927e+18,2025-12-15T16:37:53.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Akan = nego,2.000606248836977e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/ngrzeee/status/2000606248836976668,1005669152.0,ngrzeee,,Oppose,"The comment ""Akan = nego"" suggests skepticism that the reported firm action by the Minister of Forestry will actually be implemented and implies it will instead end in negotiation or compromise. This indicates a critical or distrustful stance towards the tweet’s portrayal of decisive action."
2.0005263478739927e+18,2025-12-15T14:45:34.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Ntohotttt,2.000577980788285e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/angkvgadang/status/2000577980788285530,76601287.0,angkvgadang,,Neutral,"The comment appears to be a meaningless or nonsensical reply (likely a typo or spam) and does not express any clear support, opposition, or opinion toward the content of the tweet."
2.0005263478739927e+18,2025-12-15T13:50:43.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Bajingan ini wajib dipecat!,2.0005641772961047e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/Jemsbray/status/2000564177296105494,1.4736190295038444e+18,Jemsbray,,Oppose,"The comment uses strong, derogatory language (""Bajingan ini wajib dipecat"") directed at the official mentioned in the tweet, indicating clear opposition and hostility toward the person and likely the action described."
2.0005263478739927e+18,2025-12-16T03:46:30.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Ah masa?,2.000774511453725e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/YaniZhu/status/2000774511453724941,59021200.0,YaniZhu,,Mixed,"The comment expresses skepticism through ""Ah masa?"" (a colloquial Indonesian phrase meaning ""Oh really?"" or ""Is that so?""), which implies doubt or disbelief about the news. However, the tone is not explicitly supportive or opposing, and the brevity makes it unclear whether the user questions the event's factual accuracy, the minister's actions, or the news outlet's reporting. Thus, the stance is mixed between neutrality and mild opposition."
2.0005263478739927e+18,2025-12-15T15:39:12.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Detailnya ?,2.0005914774797683e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/Ayah_Nahl/status/2000591477479768356,112019726.0,Ayah_Nahl,,Neutral,"The comment simply asks for more details about the news presented in the tweet, without expressing any support or opposition toward the statement or action mentioned."
2.0005263478739927e+18,2025-12-15T17:41:10.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Suneo,2.0006221751629783e+18,,NarasiNewsroom,en,,0.0,0.0,0.0,https://x.com/andy__1983/status/2000622175162978336,31662081.0,andy__1983,,Neutral,"The comment only mentions “Suneo,” which appears to be a reference or nickname unrelated to expressing support or opposition toward the tweet’s content about the Forestry Minister’s statement. It does not convey any clear sentiment or stance."
2.0005263478739927e+18,2025-12-15T12:33:20.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom 😀😀😀,2.000544703134204e+18,,NarasiNewsroom,qme,,0.0,0.0,0.0,https://x.com/samsuhu/status/2000544703134204278,134638027.0,samsuhu,,Neutral,"The comment consists only of laughing emojis, which do not clearly express support or opposition towards the tweet. The response is ambiguous without textual context to indicate a specific stance."
2.0005263478739927e+18,2025-12-16T01:31:30.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Mundur,2.000740538220184e+18,,NarasiNewsroom,is,,0.0,0.0,0.0,https://x.com/giantsbet/status/2000740538220183768,1.8676295727848847e+18,giantsbet,,Oppose,"The comment “Mundur” (Resign) directly calls for the Minister of Forestry to step down, expressing strong opposition to his statement or actions mentioned in the tweet."
2.0005263478739927e+18,2025-12-15T22:57:38.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom 🤣🤣🤣,2.0007018154745943e+18,,NarasiNewsroom,qme,,0.0,0.0,0.0,https://x.com/Woodlands1919/status/2000701815474594224,1.750866781106004e+18,Woodlands1919,,Oppose,"The comment uses laughter emojis (🤣🤣🤣) in response to the tweet, which mocks or dismisses the seriousness of the statement made by the Minister of Forestry. This indicates a negative or derisive stance towards the tweet or its content."
2.0005263478739927e+18,2025-12-15T22:10:22.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Omon omon https://t.co/cMBhLJJmfv,2.0006899186920123e+18,https://pbs.twimg.com/media/G8Pg4MXa4AItUXO.jpg,NarasiNewsroom,en,,0.0,0.0,0.0,https://x.com/abdulajiiz48/status/2000689918692012224,1.505886785871569e+18,abdulajiiz48,,Neutral,"The comment ""Omon omon"" appears to be a dismissive or sarcastic expression (similar to ""blah blah"" in Indonesian slang), but it does not clearly express support or opposition toward the specific content of the tweet. It reacts generally to the news outlet or the statement without taking a clear stance on the issue itself."
2.0005263478739927e+18,2025-12-16T00:05:35.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom Halah rakyat kagak percaya 🤣,2.0007189160381115e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/anakodok2009/status/2000718916038111500,1.3177508582562406e+18,anakodok2009,,Oppose,"The comment expresses skepticism and mockery toward the news (""Halah rakyat kagak percaya 🤣""), implying distrust in the statement or action reported in the tweet. The use of laughter also indicates dismissiveness, which opposes the tweet’s framing or content."
2.0005263478739927e+18,2025-12-15T13:26:41.000Z,3.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,"@NarasiNewsroom Daftar perusahaan nya belum di buka ke publik 
Belum layak dirayakan 
Ini sekedar pengorbanan kambing hitam demi citra ketegasan 
Setelah air menenggelamkan pulau sumatera",2.0005581311985464e+18,,NarasiNewsroom,in,,0.0,0.0,1.0,https://x.com/angkusinggalang/status/2000558131198546166,1.3816635482044088e+18,angkusinggalang,,Oppose,"The comment questions the transparency of the tweet’s reported action by noting the list of companies hasn’t been made public. It further dismisses the action as merely a sacrificial move (“pengorbanan kambing hitam”) for image purposes, thereby opposing the positive framing of the tweet."
2.0005263478739927e+18,2025-12-16T04:40:56.000Z,0.0,Pernyataan tersebut disampaikan Menteri Kehutanan Raja Juli Antoni di depan Presiden Prabowo Subianto dalam Sidang Kabinet Paripurna di Istana Negara Jakarta Senin (15/12/2025). Raja Juli mengambil langkah tegas atas kegiatan usaha sejumlah perusahaan pemanfaatan hutan buntut https://t.co/chzsvCYodF,@NarasiNewsroom MEMETERI KEHUTANAN gak berguna? Dari apa bekgrondnya org ini? Ohhhhh ternyata... jatah ormas toh...,2.0007882071565765e+18,,NarasiNewsroom,in,,0.0,0.0,0.0,https://x.com/rest_area__/status/2000788207156576446,1.0960314260408852e+18,rest_area__,,Oppose,"The comment questions the competence and background of the Minister of Forestry, implying that the appointment was politically motivated (""jatah ormas toh...""). This shows clear opposition to the tweet's neutral reporting of the minister's statement."
