full_text,created_at,full_text_preprocessed,Topik
@PreciosaKanti @ferdinand_mpu @detikcom @KPK_RI bukan @KejaksaanRI kan pak @prabowo? Jadi masih di dalami sampai Rakyat lupa akan kejahatan ini Setuju @__AnakKolong @anwaribrahim @KingSalman @MOISaudiArabia @Menlu_RI @muhammadiyah @gusmusgusmu @ganjarpranowo @mohmahfudmd @gusmusgusmu? Tambang bekas saja diembat! https://t.co/QJ3Npu1hRV,2025-11-26 14:47:04+00:00,dalam rakyat lupa jahat tuju tambang bekas embat,-1
Menlu Iran Abbas Araghchi mengecam apa yang disebutnya sebagai pendekatan bullying Amerika Serikat terhadap Venezuela. https://t.co/s5XLmE1NGt,2025-11-26 16:20:00+00:00,menlu iran abbas araghchi kecam sebut dekat bullying amerika serikat venezuela,9
Terbaca bhw adanya wamen sebanyak itu sebagiannya diperuntukan ke wapres begitukah dear mr president @prabowo @sjafriesjams @bang_dasco @fadlizon @SudaryonoSudar mengingat sewaktu ke afsel kemarin jg bersama wamenlu bukan menlu. @suaramerdeka @suaramerdeka @msaid_didu @ReflyHZ https://t.co/PSIjB8YWjx,2025-11-26 20:22:20+00:00,baca bhw wamen bagi untuk wapres dear president afsel kemarin wamenlu menlu,-1
Adakah klarifikasi resmi.???? @Menlu_RI @Puspen_TNI @ListyoSigitP Di ruang X Antara HOAX dan FAKTA,2025-11-26 23:09:10+00:00,ada klarifikasi resmi ruang hoax fakta,-1
Salah satu lembaga donasi dari Amerika saja tidak mampu dan sehebat onim npc membangun sumur bor Tolong pak polisi perhatikan ini @CCICPolri @DivHumas_Polri @kangmaman72 @ListyoSigitP @mohmahfudmd @msaid_didu @PPATK Q.C presiden RI @prabowo Kemenlu @Menlu_RI Besar harapan kami https://t.co/fpMdkBRSHt,2025-11-27 00:38:58+00:00,salah lembaga donasi amerika hebat onim npc bangun sumur bor polisi perhati presiden kemenlu harap,-1
@CCICPolri @DivHumas_Polri @kangmaman72 @ListyoSigitP @mohmahfudmd @msaid_didu @PPATK @prabowo @Menlu_RI Agar onim npc dilakukan penyelidikan intensif mengingat yang bersangkutan ini punya gaya hidup hedonis glamour dan pola pola kebohongan dan keculasan donasi mirip dengan yurespudensi hukum ACT dimana terdapat laporan penyaluran donasi tiap hari beraudensi berfoto dengan pejabat,2025-11-27 00:40:34+00:00,onim npc lidi intensif sangkut gaya hidup hedonis glamour pola pola bohong culas donasi yurespudensi hukum act lapor salur donasi beraudensi foto jabat,1
@CCICPolri @DivHumas_Polri @kangmaman72 @ListyoSigitP @mohmahfudmd @msaid_didu @PPATK @prabowo @Menlu_RI Ulama dan artis juga memberikan hasil audit keuangan donasi mohon dilakukan pemeriksaan dari Oktober 2023 hingga saat ini yang sudah masuk capai puluhan milyar baik melalui beberapa rekening bank langsung keliling Nusantara dari lapangan hingga ke masjid serta pondok @PPATK,2025-11-27 00:43:20+00:00,ulama artis hasil audit uang donasi mohon periksa oktober masuk capai puluh milyar rekening bank langsung keliling nusantara lapang masjid pondok,-1
@CCICPolri @DivHumas_Polri @kangmaman72 @ListyoSigitP @mohmahfudmd @msaid_didu @PPATK @prabowo @Menlu_RI Melalui platform pengumpul donasi online dan donasi beberapa perusahaan perorangan ataupun lembaga Banyak hal hal tidak masuk akal dari fakta kewajaran lapangan Gaza itu sendiri NPC adalah onim Onim adalah NPC Keduanya itu dipisahkan dalam memungut donasi namun laporan,2025-11-27 00:48:06+00:00,platform kumpul donasi online donasi usaha orang lembaga masuk akal fakta wajar lapang gaza npc onim onim npc pisah mungut donasi lapor,9
@CCICPolri @DivHumas_Polri @kangmaman72 @ListyoSigitP @mohmahfudmd @msaid_didu @PPATK @prabowo @Menlu_RI disamakan dengan menggunakan adegan film syuting donasi donasian yang dibuat agar dikatakan amanah Atas atensinya kami haturkan terimakasih n salam presisi. @CCICPolri @DivHumas_Polri @ListyoSigitP @prabowo @Menlu_RI @PPATK https://t.co/id6M0qNnKQ,2025-11-27 00:50:00+00:00,sama adegan film syuting donasi donasi amanah atensi hatur terimakasih salam presisi,-1
Penempatan sistem senjata ofensif Jepang di wilayah pulau-pulau perbatasan mengganggu keamanan dan stabilitas regional serta menimbulkan ancaman serius bagi negara-negara tetangga tutur Jubir Kemenlu Rusia Maria Zakharova pada Kamis (27/11). Selengkapnya https://t.co/RBxCVKM0VA https://t.co/pk93q6ip6t,2025-11-28 11:10:38+00:00,tempat sistem senjata ofensif jepang wilayah pulau pulau batas ganggu aman stabilitas regional timbul ancam serius negara negara tetangga jubir kemenlu rusia maria zakharova kamis lengkap,-1
Saat Ubah Tujuan ke Gedung Kemlu Diplomat Arya Disebut Ketakutan #beritanasional #kemenlu #polda #beritaterkini https://t.co/S9XebcLR0k https://t.co/6taIjyJ2Yg,2025-11-28 12:30:01+00:00,ubah tuju gedung kemlu diplomat arya takut beritanasional kemenlu polda beritaterkini,1
@ARSIPAJA Gwe kira cerdas ternyata bloon bin dungu @Gerindra @fadlizon @prabowo @Menlu_RI @kehutana,2025-11-28 12:51:16+00:00,gwe cerdas bloon bin dungu,-1
@dinopattidjalal @Menlu_RI Perlindungan PMI/TKI LEGAL di Arab Saudi bobrok sekali sy korbannya yg telah ditelantarkan KJRI JEDDAH segitu sy sdh ngemis2 mohon2 minta perlindungan malah kongkalingkong dengan user Arab Saudi tempat sy bekerja. @Kemlu_RI @kemenp2mi @DPR_RI @KIPusat,2025-11-28 13:20:22+00:00,lindung pmi tki legal arab saudi bobrok korban telantar kjri jeddah segitu sdh ngemis mohon lindung kongkalingkong user arab saudi,6
@dari_nissin @no1melonlover Salah satu kerabatnya dulu Ilyas Hamzah (eks dubes RI ke Hongaria jaman orla) Pegawai senior Menlu pasti kenal beliau terus kerabatnya lagi ada yg jadi Intel BAIS,2025-11-28 16:18:02+00:00,salah kerabat ilyas hamzah eks dubes hongaria jaman orla pegawai senior menlu kenal beliau kerabat intel bais,-1
@kompascom Heran jg liat kerja polkis konoha spt ada yg hendak dilindungi sidik jari korban terindikasi tpi yg lain tidak??? hrsnya bisa ditelusuri lgi hsl pemeriksaan forensik yg mngarah perbendungan atau cctv dsb.Mmng udh cocok tuh kasus ini diambil alih bareskrim menlu ngomong dong.,2025-11-28 21:45:00+00:00,heran liat kerja polkis konoha spt lindung sidik jari korban indikasi tpi hrsnya telusur lgi hsl periksa forensik mngarah bendung cctv mmng udh cocok tuh ambil alih bareskrim menlu ngomong,-1
jadi ranah siapa kocakkk?? kemenlu??,2025-11-29 00:45:38+00:00,ranah kocakkk kemenlu,-1
Penempatan sistem senjata ofensif Jepang di wilayah pulau-pulau perbatasan mengganggu keamanan dan stabilitas regional serta menimbulkan ancaman serius bagi negara-negara tetangga demikian disampaikan Juru Bicara (Jubir) Kementerian Luar Negeri (Kemenlu) Rusia Maria Zakharova. https://t.co/KTefFU0fs8,2025-11-29 01:21:50+00:00,tempat sistem senjata ofensif jepang wilayah pulau pulau batas ganggu aman stabilitas regional timbul ancam serius negara negara tetangga juru bicara jubir menteri negeri kemenlu rusia maria zakharova,-1
@21_mozza @msaid_didu segera di audit jumlah dan ijin TKA di Morowali oleh BAIS Kemenaker Kemenlu Imigrasi,2025-11-29 02:40:25+00:00,audit ijin tka morowali bais kemenaker kemenlu imigrasi,-1
@Ayame_Hana tbh emang titik awal masyarakat hilang respect sama era wowo ini ya waktu menlu bu retno marsudi diganti sugiono itu jadi menteri aja ternyata ga harus punya gelar di bidang itu kok. asal masuk partai. ya makanya anies yang ga punya partai dijegal sana-sini,2025-11-29 03:41:03+00:00,tbh emang titik masyarakat hilang respect era wowo menlu retno marsudi ganti sugiono menteri gelar bidang masuk partai anies partai jegal,-1
Gw BET Intel polri.. --- Orang waras mana yang nyerang Intel kemenlu sampe viral kalo bukan dari polri.. ---,2025-11-29 04:03:32+00:00,bet intel polri orang waras nyerang intel kemenlu sampe viral kalo polri,-1
Kemenlu ungkapkan ada 7 warga negara Indonesia yang jadi korban jiwa dari insiden kebakaran apartemen Wang Fuk Court di Tai Po Hong Kong yang terjadi Rabu 26 November. Berdasarkan hasil koordinasi dengan Hong Kong Police Force ke-7 WNI yang jadi korban meninggal dunia,2025-11-29 07:03:43+00:00,kemenlu ungkap warga negara indonesia korban jiwa insiden bakar apartemen wang fuk court tai hong kong rabu november dasar hasil koordinasi hong kong police force wni korban tinggal dunia,-1
Dalam wawancara terbarunya dengan France24 Araghchi Menlu Iran soal peran Arab Saudi sebagai mediator Iran dan Amerika Serikat mengatakan Kami percaya sepenuhnya pada Arab Saudi. ,2025-11-29 09:32:32+00:00,wawancara baru france araghchi menlu iran peran arab saudi mediator iran amerika serikat percaya sepenuh arab saudi,9
Kemen Imipas bersama Direktorat Jenderal Protokol dan Konsuler Kementerian Luar Negeri meluncurkan inisiatif penerbitan paspor dinas dan diplomatik. https://t.co/7QfYbevCK6,2025-11-29 14:24:47+00:00,kemen imipas direktorat jenderal protokol konsuler menteri negeri luncur inisiatif terbit paspor dinas diplomatik,1
@Menlu_RI Saya seorang perempuan dari Gaza. Suami dan seluruh keluarga saya terbunuh. Saya selamat bersama putri saya yang masih kecil dan kami tidak punya siapa pun untuk mendukung kami. Tolong bantu kami. Saya mohon jangan abaikan saya. Dukunglah saya. Saya mohon demi Tuhan jangan ti,2025-11-29 18:33:30+00:00,perempuan gaza suami keluarga bunuh selamat putri dukung bantu mohon abai dukung mohon tuhan,9
emang kegiatan menlu nonstop gini ya? https://t.co/bDvIfIbAgR,2025-11-29 21:53:20+00:00,emang giat menlu nonstop gin,3
🇵🇰🇮🇱 : Pakistan menolak tuntutan Israel dan tidak akan menggunakan Angkatan Daratnya untuk melucuti senjata Hamas Israel harus berhenti melanggar gencatan senjata. - Menlu Pakistan mengumumkan https://t.co/dl2sQxdKaO,2025-11-29 22:51:16+00:00,pakistan tolak tuntut israel angkat darat lucut senjata hamas israel henti langgar gencat senjata menlu pakistan umum,9
@MIsramuzul54166 @pensisruSMATN @Menlu_RI @BNPB_Indonesia @kemenhan Semangat mas semoga mendapatkan yg terbaik. Salam dari ortu casis Purwokerto Jateng yg sudah menjalanlan selmik 1 gel 3. Semoga lekas kembali pulih untuk Aceh dan Sumatra tercinta 🇮🇩,2025-11-30 06:47:23+00:00,semangat mas moga baik salam ortu cas purwokerto jateng menjalanlan selmik gel moga lekas pulih aceh sumatra cinta,1
 Kunjungan Menlu Turki ke Iran Hakan Fidan Menteri Luar Negeri Turki akan melakukan kunjungan ke Iran besok hari Minggu. https://t.co/cJSo9qGNJ0,2025-11-30 07:38:06+00:00,kunjung menlu turki iran hak fidan menteri negeri turki kunjung iran besok minggu,9
Jicheol deh KL gak salah mpreg. Cheol entah sekre/pa nya pak menteri kantornya di kemenlu,2025-11-30 08:19:28+00:00,jicheol salah mpreg cheol sekre menteri kantor kemenlu,-1
(5/9) Sebagian orang menduga pembatalan ini berkaitan dengan meningkatnya ketegangan hubungan Jepang China terutama setelah pernyataan PM Jepang Sanae Takaichi mengenai isu Taiwan yang memicu reaksi keras dari pihak China. https://t.co/8dRFCWmKyK,2025-11-30 08:22:01+00:00,orang duga batal kait tingkat tegang hubung jepang china nyata jepang sanae takaichi isu taiwan picu reaksi keras china,-1
🇸🇦🇮🇷 Pejabat Saudi kunjungi Iran untuk bahas Gaza &amp; Suriah Wakil Menlu Saudi Saud bin Mohammed Al-Sati akan melakukan perjalanan ke Iran untuk membahas hubungan bilateral dan isu regional menurut Kemenlu Iran via WANA. Ia juga dijadwalkan bertemu Menlu Iran Abbas Araghchi. https://t.co/QGJFQNgJ90,2025-11-30 08:28:44+00:00,jabat saudi kunjung iran bahas gaza amp suriah wakil menlu saudi saud bin mohammed sat jalan iran bahas hubung bilateral isu regional kemenlu iran via wana jadwal temu menlu iran abbas araghchi,9
@PartaiSocmed Ini juga jadi dugaan gue....masing2 mau cari panggung. Tp seorang Menhan itu kan Triumvirat bersama-sama dgn menlu dan mendagri. Agak blunder...pdhl saat bandara itu ada kan menhannya Pak Prabowo sementata dia sebagai Sekjen....smua surat kluar masuk pasti lwt Setjen.,2025-11-30 08:50:54+00:00,duga cari panggung menhan triumvirat dgn menlu mendagri blunder pdhl bandara menhannya prabowo tata sekjen smua surat kluar masuk lwt setjen,0
Juru Bicara Kemenlu RI Yvonne Mewengkang menyampaikan dari data terbaru yang diterima dari otoritas setempat total korban meninggal kini mencapai sembilan orang. https://t.co/kheEJYqbNh,2025-11-30 10:20:00+00:00,juru bicara kemenlu yvonne mewengkang data baru terima otoritas total korban tinggal capai sembilan orang,1
@bp1732 Oiya saya lupaa susah emng ngobrol sama mafia Brazil sekaligus pejabat Kemenlu Mexico,2025-11-30 11:21:34+00:00,oiya lupaa susah emng ngobrol mafia brazil jabat kemenlu mexico,10
Ada yg tau au yg cheolnya kerja di kemenlu gasih...? Dia pa/sekrenya menter1 luar negeri gtt ada min9yu jg di kemenlu. Kl gasalah au jicheol dehhh,2025-11-30 11:45:27+00:00,tau cheolnya kerja kemenlu gasih sekrenya ter negeri gtt minyu kemenlu gasalah jicheol dehhh,-1
Update informasi dari Kementerian Luar Negeri (Kemenlu) mengonfirmasi bertambahnya jumlah Pekerja Migran Indonesia (PMI) yang meninggal dunia akibat kebakaran besar di kompleks hunian Wang Fuk Court kawasan Tai Po Hong Kong... selengkapnya baca disini: https://t.co/g0TIRRKdwF https://t.co/IrEzglIDrU,2025-11-30 12:17:24+00:00,update informasi menteri negeri kemenlu konfirmasi tambah kerja migran indonesia pmi tinggal dunia akibat bakar kompleks huni wang fuk court kawasan tai hong kong lengkap baca,-1
@_n0t4lfiaccount Pasca SBY amburadul sekarang sekelas Menlu di isi politisi,2025-11-30 12:45:48+00:00,pasca sby amburadul kelas menlu isi politis,5
@indepenSumatera sabar sdg diupayakan diutamakan Palestina terlebih dàhulu. bknlah begitu presiden gemoy @prabowo @Gerindra dan wapres fu²fa² @gibran_tweet @jokowi aka mulyono @psi_id beserta @KemensosRI @titokarnavian_ @kemendagri @setkabgoid @Menlu_RI @Kemlu_RI,2025-11-30 13:31:01+00:00,sabar sdg upaya utama palestina hulu bknlah presiden gemoy wapres aka mulyono serta,0
nih dah masuk berita di luar negri. masih belom mau naikin status bencana nasional? harus disenggol gini baru gerak jalan kek anak pramuka @prabowo @kementan @kemenhut_ri @BPPK_Kemenlu?,2025-11-30 13:56:07+00:00,dah masuk berita negri bom naikin status bencana nasional senggol gin gerak jalan kek anak pramuka,-1
Sebagai puncak Pekan Solidaritas Palestina pada Minggu pagi (30/11/2025) saya mewakili Pak Menlu membuka Walk For Palestine pada Car Free Day Jakarta. https://t.co/HC2bOtNoGn,2025-11-30 16:07:28+00:00,puncak pekan solidaritas palestina minggu pagi wakil menlu buka walk for palestine car free day jakarta,9
 Delegasi AS dan Ukraina gelar pembicaraan jelang pertemuan Witkoff dengan Putin pekan depan Menlu AS Marco Rubio utusan Trump Steve Witkoff dan penasihat Jared Kushner bertemu dengan delegasi Ukraina yang dipimpin Penasihat Keamanan Nasional Rustem Umerov. Menurut laporan https://t.co/nd3U330Tor,2025-11-30 19:24:58+00:00,delegasi ukraina gelar bicara jelang temu witkoff putin pekan menlu marco rubio utus trump steve witkoff nasihat jared kushner temu delegasi ukraina pimpin nasihat aman nasional rustem umerov lapor,0
 Pengunduran diri ajudan Zelensky Yermak hanyalah aksi PR lain dari Ukraina kata Kemenlu Rusia Juru bicara Kemenlu Rusia Maria Zakharova menyebut langkah itu sekadar gimmick politik. Ini hanya aksi PR. Rezim Kiev kembali membuang pemberat agar balon mereka tidak https://t.co/d1rrl7rjYs,2025-11-30 19:27:12+00:00,undur ajudan zelensky yermak aksi ukraina kemenlu rusia juru bicara kemenlu rusia maria zakharova sebut langkah gimmick politik aksi rezim kiev buang berat balon,0
Pakistan menolak tuntutan Israel dan tidak akan menggunakan Angkatan Daratnya untuk melucuti senjata Hamas Israel harus berhenti melanggar gencatan senjata. - Menlu Pakistan mengumumkan https://t.co/dCaImwc6JY,2025-11-30 19:48:19+00:00,pakistan tolak tuntut israel angkat darat lucut senjata hamas israel henti langgar gencat senjata menlu pakistan umum,9
@achehsultanate @anwaribrahim @AlJazeera @kemendagri @Gerindra @setkabgoid @KemensetnegRI Krrikkk..krikkk..lgi sembunyi di Goa-Goa Palestina.. @menlu,2025-12-01 01:05:35+00:00,krrikkk krikkk lgi sembunyi goa goa palestina,9
Udahah mirip samaha pegawehe kemenlu kemarehen.......,2025-12-01 02:11:28+00:00,udahah samaha pegawehe kemenlu kemarehen,-1
Menlu AS sebut masih banyak yang harus dilakukan usai pembicaraan dengan Ukraina terkait rencana perdamaian yang direvisi https://t.co/YJtSlY4TaM https://t.co/xrFsOfchIE,2025-12-01 05:28:18+00:00,menlu bicara ukraina kait rencana damai revisi,1
@Mdy_Asmara1701 Hello kenapa pejabat modelan Nir Empati masih dipakai(dibayar pakai uang negara ) @XHNews @cnnbrk @BBCBreaking @WHO @Greenpeace @bang_dasco @Gerindra @KompasTV @tvOneNews @PurbayaYudhi @susipudjiastuti @basuki_btp @PDI_Perjuangan @bnpb_indonesia @DitjenPajakRI @Menlu_RI,2025-12-01 08:13:40+00:00,hello jabat model nir empati pakai bayar pakai uang negara,-1
Jubir Kemenlu Rusia Maria Zakharova pada Minggu (30/11) mengecam serangan Ukraina baru-baru ini terhadap dua kapal tanker minyak dan sebuah pelabuhan di Laut Hitam serta mengutuk pihak-pihak yang merencanakan dan melakukan serangan tersebut https://t.co/X1t0gdnfHi https://t.co/2DidY1oP3y,2025-12-01 08:15:30+00:00,jubir kemenlu rusia maria zakharova minggu kecam serang ukraina kapal tanker minyak labuh laut hitam kutuk rencana serang,-1
Pakistan menolak tuntutan Israel dan tidak akan menggunakan Angkatan Daratnya untuk melucuti senjata Hamas Israel harus berhenti melanggar gencatan senjata. - Menlu Pakistan mengumumkan https://t.co/GndgkPFcCo,2025-12-01 09:21:31+00:00,pakistan tolak tuntut israel angkat darat lucut senjata hamas israel henti langgar gencat senjata menlu pakistan umum,9
@PUTRY_NUSANTARA Sekalian KEMENTRIAN yg paling getol bantu Negara LAIN @Menlu_RI tp TUTUP mata liat anak Bangsa MENDERITA.!! https://t.co/7zz7WRQWoA,2025-12-01 10:35:13+00:00,tri getol bantu negara tutup mata liat anak bangsa derita,1
@txtdrimedia Kalian bukan JAWA kalian bukan Palestina.. Giliran anak Bangsa Menderita Mrka TUTUP Mata..!! Kalian hanya dbutuhkan saat PILKADA.! @KemensosRI @Menlu_RI https://t.co/ov1OB0GweB,2025-12-01 10:37:46+00:00,jawa palestina gilir anak bangsa derita mrka tutup mata dbutuhkan pilkada,9
Mengawali kunjungan saya ke Kamboja saya bertemu dengan Wakil Menlu Kamboja Y.M. Ung Rachana. https://t.co/ImPFm7luDg,2025-12-01 11:05:37+00:00,awal kunjung kamboja temu wakil menlu kamboja ung rachana,-1
Kemenlu Malaysia Melaporkan Warga Negara Malaysia Hilang di Sumbar Dampak Bencana Alam https://t.co/WxYygeiJny lewat @Keuangan News https://t.co/LCVRefkN9Y,2025-12-01 13:10:39+00:00,kemenlu malaysia lapor warga negara malaysia hilang sumbar dampak bencana alam news,1
Nampaknya Sesuatu sedang Terjadi di Asia Barat Menteri Luar Negeri Turki dan Deputi Menlu Arab Saudi Datang ke Tehran di Waktu yang Sama https://t.co/b88onHme2p,2025-12-01 13:32:26+00:00,nampaknya asia barat menteri negeri turki deputi menlu arab saudi tehran,9
Hakan Fidan Menlu Turki dalam pertemuan dengan Presiden Iran Pezeshkian Menlu Araghchi Ketua Parlemen Ghalibaf dan Ketua Dewan Keamanan Nasional Larijani menegaskan hak nuklir Iran.,2025-12-01 13:32:28+00:00,hak fidan menlu turki temu presiden iran pezeshkian menlu araghchi ketua parlemen ghalibaf ketua dewan aman nasional larijani hak nuklir iran,9
jamu dlu biar kuat sampe jadi menlu https://t.co/wQqRAnBV6w,2025-12-01 14:30:10+00:00,jamu dlu biar kuat sampe menlu,-1
ANTARA - Menlu AS: Rencana akhiri krisis Ukraina jauh dari selesai https://t.co/Np3qKGU2Ae,2025-12-01 16:40:12+00:00,menlu rencana krisis ukraina selesai,-1
@BlackMa00604252 @sugondese6666 Buka MATAmu atau BAJUmu bila perlu BUANG HP mu.! Lu gk jauh beda sama @Menlu_RI pdulinya sama NEGARA ASING yg gk ad hubungan darah sejarah kemerdekaan tiba2 triak2 KEMANUSIAAN lah ini bencana lu diem gk mau gerak bisanya cuma caci maki https://t.co/CytkyBqJqO,2025-12-01 19:10:11+00:00,buka mata baju buang beda pdulinya negara asing hubung darah sejarah merdeka triak manusia bencana diem gerak bisa caci maki,-1
@Aceh @Menlu_RI @BNPB_Indonesia Kalo bantuan luar mulai datang lalu jakarta ambil peran sebagai koordinator satu pintu ,2025-12-02 13:06:31+00:00,kalo bantu jakarta ambil peran koordinator pintu,1
Kemenlu Upayakan Penambahan Kuota Beasiswa untuk Studi di Negara-Negara Islam https://t.co/jNJ5XbHJgy https://t.co/K6xsqdL1HA,2025-12-02 13:12:18+00:00,kemenlu upaya tambah kuota beasiswa studi negara negara islam,1
Araghchi Menlu Iran: Perundingan Gagal karena AS Bersikeras atas Nol Pengayaan Uranium https://t.co/EiHlQuaJaU,2025-12-02 15:04:47+00:00,araghchi menlu iran runding gagal sikeras nol kaya uranium,9
Ternyata rektornya prasmul Hassan Wirayuda yak. Gimana tu rasanya punya rektor ex Menlu. ,2025-12-02 15:14:31+00:00,rektor prasmul hassan wirayuda yak gimana rektor menlu,8
@Aceh @Menlu_RI @BNPB_Indonesia JICA mgga perlu nunggu diminta bantuan sama pemerintah Indonesia. Langsung datang aja bantu. Karena terlalu gengsi mengakui ini bencana nasional,2025-12-02 15:56:33+00:00,jica mgga nunggu bantu perintah indonesia langsung bantu gengsi aku bencana nasional,-1
@Aceh @Menlu_RI @BNPB_Indonesia 26 Desember 2004 26 Desember 2025 21 tahun.,2025-12-02 22:14:51+00:00,desember desember,-1
@Aceh @MohdAlbar2602 @Menlu_RI @BNPB_Indonesia Jepang ini selalu sigap salut,2025-12-03 06:32:39+00:00,jepang sigap salut,-1
@geloraco @AnggodoJosh Dlm percakapan tilpun ini Prbw memberi 'arahan ' kpd Menhan Sjafrie Sjamsuddin yg akan ke ke Jepang (bersama Menlu Soegiono) utk bertemu PM Jepang. Gak ada State Secret yg Highly Classified.,2025-12-03 08:54:55+00:00,dlm cakap tilpun prbw arah kpd menhan sjafrie sjamsuddin jepang menlu soegiono utk temu jepang state secret highly classified,0
@MIsramuzul54166 @pensisruSMATN @Menlu_RI @BNPB_Indonesia @kemenhan Semangat Nak... Semoga mendapat hasil yang terbaik,2025-12-03 11:26:07+00:00,semangat nak moga hasil baik,-1
ANTARA - ANTARA - Menlu RI-Norwegia jajaki penguatan kerja sama ekonomi hingga pangan https://t.co/FLkShRParj https://t.co/X2imiBXyU2,2025-12-03 12:14:21+00:00,menlu norwegia jajak kuat kerja ekonomi pangan,0
@serambiaksara Wahai bapak ex menlu sadarlah perutmu udah kayak ikan mas koki ,2025-12-03 12:54:17+00:00,menlu sadar perut udah kayak ikan mas koki,-1
🇷🇺 Zakharova bilang pembicaraan serangan NATO ke Rusia sangat tidak bertanggung jawab Dalam sesi bersama Sputnik Maria Zakharova Jubir Kemenlu Rusia mengecam keras ketua Komite Militer NATO. Ia menilai NATO bersikap sinis karena masih menuding agresi Rusia sementara mereka https://t.co/SWTpT2XCV6,2025-12-03 12:57:40+00:00,zakharova bilang bicara serang nato rusia tanggung sesi sputnik maria zakharova jubir kemenlu rusia kecam keras ketua komite militer nato nilai nato sikap sinis tuding agresi rusia,0
Menlu Mesir: Kairo dan AS Intensifkan Koordinasi untuk Konferensi Rekonstruksi Gaza https://t.co/x7MYVwuy2g lewat @PInfopalestina,2025-12-03 13:26:38+00:00,menlu mesir kairo intensif koordinasi konferensi rekonstruksi gaza,9
@MIsramuzul54166 @pensisruSMATN @Menlu_RI @BNPB_Indonesia @kemenhan Ada jaringan di bener meriah y pak?kami Takengon Aceh Tengah tidak bisa mengikuti seleksi,2025-12-03 14:02:13+00:00,jaring bener riah takengon aceh ikut seleksi,8
@Aceh @Menlu_RI @BNPB_Indonesia Turut berduka sebelumnya untuk semua masyarakat yg terdampak bencana. Semoga diberikan kemudahan.,2025-12-03 14:42:26+00:00,duka masyarakat dampak bencana moga mudah,0
@NajwaCiprut @pensisruSMATN @Menlu_RI @BNPB_Indonesia @kemenhan amiinn ya Allah..,2025-12-03 15:09:24+00:00,amiinn allah,-1
@KeiFadlan @pensisruSMATN @Menlu_RI @BNPB_Indonesia @kemenhan amiin,2025-12-03 15:09:38+00:00,amiin,20
Tidak ada kasus yang terlalu sulit jika dikerjakan bersama. Sinergi Kemenlu dan Kemenkum semakin solid demi WNI. Kemenkum Jabar | Asep Sutandar,2025-12-03 16:29:45+00:00,sulit sinergi kemenlu kemenkum solid wni kemenkum jabar asep sutandar,-1
@RohmatTona11041 @Aceh @Menlu_RI @BNPB_Indonesia Lagi brainstorming gimik yg mau ditampilkan dulu,2025-12-03 18:28:15+00:00,brainstorming gimik tampil,-1
@Jatosint THIS IS BIG MISTAKE @Menlu_RI @Kemlu_RI,2025-12-04 02:00:36+00:00,this big mistake,-1
NATO Rapat Bahas Perang Rusia-Ukraina Tanpa Menlu AS Singgung Trump https://t.co/P7t5WlDQkL,2025-12-04 02:21:17+00:00,nato rapat bahas perang rusia ukraina menlu singgung trump,0
Menlu Ukraina Andrii Sybiha menuduh Presiden Rusia Vladimir Putin membuang waktu dunia . Sehari setelah pembicaraan tingkat tinggi antara Amerika Serikat dan Rusia mengenai upaya mengakhiri perang di Ukraina tidak menghasilkan perkembangan berarti. https://t.co/5Q65oGvBfH,2025-12-04 02:30:00+00:00,menlu ukraina andrii sybiha tuduh presiden rusia vladimir putin buang dunia hari bicara tingkat amerika serikat rusia upaya perang ukraina hasil kembang,0
@Aceh @Menlu_RI @BNPB_Indonesia Pejabat indon sengaja ngebiarin &amp; gk menetapkan bencana nasional biar gk ngeluarin duit lbh &amp; berharap bantuan internasional tnp hrus ngasih tau scr resmi. Emg bgsd kelen pejabat2 indon ketika butuh suara ampe pelosok negeri kelen datangi giliran mrk butuh bantuan kalian diamkan,2025-12-04 04:00:19+00:00,jabat indon sengaja ngebiarin amp tetap bencana nasional biar ngeluarin duit lbh amp harap bantu internasional tnp hrus ngasih tau scr resmi emg bgsd kelen jabat indon butuh suara ampe pelosok negeri kelen datang gilir mrk butuh bantu diam,-1
@pistoiamarliana Diplomat tuh corong pemrenta kak apalagi kan menlu nya bkn diplomat karir tp org kepercayaan onoh jadiya ga bisa diarepin pun,2025-12-04 07:57:17+00:00,diplomat tuh corong pemrenta kak menlu bkn diplomat karir org percaya onoh jadiya diarepin,1
@AjoAriSikumbang @Aceh @Menlu_RI @BNPB_Indonesia Terbukti NKRI disegani negara para sahabat yg membantunya. Semangat,2025-12-04 08:00:42+00:00,bukti nkri segani negara sahabat bantu semangat,-1
penjelasan mengenai MLA dan alur layanannya yang melibatkan aparat penegak hukum &amp; Kemenlu tantangan dalam MLA &amp; ekstradisi serta materi materi lainnya. Kemenkum Jabar Asep Sutandar,2025-12-04 09:20:00+00:00,jelas mla alur layan libat aparat tegak hukum amp kemenlu tantang mla amp ekstradisi materi materi kemenkum jabar asep sutandar,-1
Ia juga menekankan penguatan koordinasi Ditjen AHU dengan KPK Kemenlu Kepolisian dan APH lainnya untuk mempercepat proses MLA ekstradisi #kementerianHukum #kanwilkemenkumbanten #LayananHukumMakinMudah,2025-12-04 10:04:30+00:00,tekan kuat koordinasi ditjen ahu kpk kemenlu polisi aph cepat proses mla ekstradisi kementerianhukum kanwilkemenkumbanten layananhukummakinmudah,1
